session_id,day,arm,purchased,order_value,refunded,support_contact
72487,20,treatment,0,,0,0
72488,20,treatment,0,,0,0
72489,20,treatment,0,,0,0
72490,20,treatment,0,,0,0
72491,20,treatment,0,,0,0
72492,20,treatment,0,,0,0
72493,20,control,0,,0,0
72494,20,control,0,,0,0
72495,20,control,0,,0,0
72496,20,control,0,,0,0
72497,20,control,0,,0,0
72498,20,control,0,,0,0
72499,20,control,0,,0,0
72500,20,treatment,0,,0,0
72501,20,treatment,0,,0,0
72502,20,treatment,0,,0,0
72503,20,treatment,0,,0,0
72504,20,control,0,,0,0
72505,20,treatment,0,,0,0
72506,20,treatment,0,,0,0
72507,20,treatment,0,,0,0
72508,20,control,1,79.82,0,0
72509,20,control,0,,0,0
72510,20,treatment,0,,0,0
72511,20,treatment,0,,0,0
72512,20,control,0,,0,0
72513,20,treatment,0,,0,0
72514,20,control,0,,0,0
72515,20,control,0,,0,0
72516,20,control,0,,0,0
72517,20,control,0,,0,0
72518,20,control,0,,0,0
72519,20,control,1,35.12,0,0
72520,20,control,0,,0,0
72521,20,control,0,,0,0
72522,20,treatment,0,,0,0
72523,20,treatment,0,,0,0
72524,20,treatment,1,66.26,0,0
72525,20,control,0,,0,0
72526,20,control,0,,0,0
72527,20,treatment,0,,0,0
72528,20,control,0,,0,0
72529,20,treatment,0,,0,0
72530,20,control,0,,0,0
72531,20,treatment,1,82.2,0,0
72532,20,treatment,0,,0,0
72533,20,control,0,,0,0
72534,20,control,0,,0,0
72535,20,treatment,0,,0,0
72536,20,treatment,0,,0,0
72537,20,control,1,30.01,0,0
72538,20,treatment,0,,0,0
72539,20,control,0,,0,0
72540,20,treatment,0,,0,0
72541,20,control,0,,0,0
72542,20,control,0,,0,0
72543,20,control,0,,0,0
72544,20,control,0,,0,0
72545,20,control,0,,0,1
72546,20,control,0,,0,0
72547,20,treatment,0,,0,0
72548,20,control,0,,0,0
72549,20,treatment,0,,0,0
72550,20,treatment,0,,0,0
72551,20,treatment,0,,0,0
72552,20,treatment,0,,0,0
72553,20,control,0,,0,0
72554,20,treatment,0,,0,0
72555,20,control,1,50.69,0,0
72556,20,control,1,107.03,0,0
72557,20,treatment,0,,0,0
72558,20,control,0,,0,0
72559,20,control,1,64.14,0,0
72560,20,treatment,0,,0,0
72561,20,control,0,,0,0
72562,20,control,0,,0,0
72563,20,treatment,0,,0,0
72564,20,control,0,,0,0
72565,20,control,1,66.16,0,0
72566,20,control,0,,0,0
72567,20,treatment,0,,0,0
72568,20,control,0,,0,0
72569,20,control,0,,0,0
72570,20,control,0,,0,0
72571,20,treatment,0,,0,0
72572,20,treatment,0,,0,0
72573,20,control,0,,0,0
72574,20,control,1,82.68,0,0
72575,20,treatment,0,,0,1
72576,20,control,0,,0,0
72577,20,treatment,0,,0,0
72578,20,treatment,0,,0,0
72579,20,treatment,0,,0,0
72580,20,control,1,50.31,0,0
72581,20,control,0,,0,0
72582,20,control,1,49.43,0,0
72583,20,control,0,,0,0
72584,20,treatment,1,43.36,0,0
72585,20,control,1,56.3,0,0
72586,20,control,0,,0,0
72587,20,treatment,0,,0,0
72588,20,control,0,,0,0
72589,20,control,0,,0,0
72590,20,control,0,,0,0
72591,20,treatment,0,,0,0
72592,20,treatment,0,,0,0
72593,20,control,0,,0,0
72594,20,control,0,,0,0
72595,20,control,0,,0,0
72596,20,treatment,0,,0,0
72597,20,control,0,,0,0
72598,20,control,0,,0,0
72599,20,control,0,,0,0
72600,20,treatment,0,,0,0
72601,20,control,0,,0,0
72602,20,treatment,0,,0,0
72603,20,treatment,0,,0,0
72604,20,treatment,0,,0,0
72605,20,control,0,,0,0
72606,20,control,0,,0,0
72607,20,control,0,,0,0
72608,20,control,0,,0,0
72609,20,control,0,,0,0
72610,20,control,0,,0,0
72611,20,treatment,0,,0,0
72612,20,control,0,,0,0
72613,20,treatment,0,,0,0
72614,20,treatment,0,,0,0
72615,20,control,0,,0,0
72616,20,control,0,,0,0
72617,20,control,0,,0,0
72618,20,treatment,0,,0,0
72619,20,control,0,,0,0
72620,20,control,0,,0,0
72621,20,control,0,,0,0
72622,20,treatment,0,,0,0
72623,20,treatment,0,,0,0
72624,20,treatment,0,,0,0
72625,20,treatment,0,,0,0
72626,20,control,0,,0,0
72627,20,control,0,,0,0
72628,20,treatment,0,,0,0
72629,20,control,0,,0,0
72630,20,treatment,0,,0,0
72631,20,control,0,,0,0
72632,20,treatment,0,,0,0
72633,20,control,0,,0,0
72634,20,treatment,0,,0,0
72635,20,control,0,,0,0
72636,20,treatment,0,,0,0
72637,20,treatment,0,,0,0
72638,20,treatment,0,,0,0
72639,20,treatment,0,,0,0
72640,20,control,0,,0,0
72641,20,treatment,0,,0,0
72642,20,treatment,0,,0,0
72643,20,treatment,0,,0,0
72644,20,control,0,,0,0
72645,20,control,0,,0,0
72646,20,treatment,0,,0,0
72647,20,treatment,0,,0,0
72648,20,treatment,0,,0,0
72649,20,control,1,106.32,0,0
72650,20,control,0,,0,0
72651,20,treatment,0,,0,0
72652,20,treatment,0,,0,0
72653,20,control,0,,0,0
72654,20,control,0,,0,0
72655,20,control,1,46.83,0,0
72656,20,treatment,0,,0,0
72657,20,control,0,,0,0
72658,20,control,0,,0,0
72659,20,control,0,,0,0
72660,20,control,0,,0,0
72661,20,treatment,0,,0,0
72662,20,control,0,,0,0
72663,20,control,0,,0,0
72664,20,treatment,1,73.52,0,0
72665,20,treatment,0,,0,0
72666,20,treatment,0,,0,0
72667,20,treatment,0,,0,0
72668,20,control,0,,0,0
72669,20,treatment,0,,0,0
72670,20,treatment,0,,0,0
72671,20,control,0,,0,0
72672,20,treatment,1,59.5,0,0
72673,20,treatment,0,,0,0
72674,20,treatment,0,,0,0
72675,20,control,0,,0,0
72676,20,treatment,0,,0,0
72677,20,control,0,,0,1
72678,20,treatment,0,,0,0
72679,20,control,0,,0,0
72680,20,treatment,0,,0,0
72681,20,control,0,,0,0
72682,20,control,0,,0,0
72683,20,treatment,0,,0,0
72684,20,treatment,0,,0,0
72685,20,treatment,0,,0,0
72686,20,treatment,0,,0,0
72687,20,treatment,0,,0,0
72688,20,treatment,1,110.42,0,0
72689,20,treatment,0,,0,0
72690,20,treatment,0,,0,0
72691,20,control,0,,0,0
72692,20,control,0,,0,0
72693,20,treatment,0,,0,0
72694,20,control,0,,0,0
72695,20,treatment,0,,0,0
72696,20,treatment,1,55.65,0,0
72697,20,control,0,,0,0
72698,20,treatment,0,,0,0
72699,20,treatment,0,,0,0
72700,20,treatment,0,,0,0
72701,20,control,0,,0,0
72702,20,treatment,0,,0,0
72703,20,control,0,,0,0
72704,20,treatment,1,62.01,0,0
72705,20,treatment,0,,0,0
72706,20,control,0,,0,0
72707,20,treatment,0,,0,0
72708,20,control,0,,0,0
72709,20,treatment,0,,0,0
72710,20,treatment,0,,0,0
72711,20,treatment,0,,0,0
72712,20,treatment,0,,0,0
72713,20,treatment,0,,0,0
72714,20,control,0,,0,0
72715,20,treatment,0,,0,0
72716,20,control,0,,0,0
72717,20,treatment,0,,0,0
72718,20,treatment,0,,0,0
72719,20,treatment,0,,0,0
72720,20,treatment,0,,0,0
72721,20,control,0,,0,0
72722,20,treatment,0,,0,0
72723,20,control,0,,0,0
72724,20,control,0,,0,0
72725,20,treatment,0,,0,0
72726,20,treatment,0,,0,0
72727,20,control,0,,0,0
72728,20,control,0,,0,0
72729,20,treatment,0,,0,0
72730,20,control,0,,0,0
72731,20,control,0,,0,0
72732,20,control,0,,0,0
72733,20,control,0,,0,0
72734,20,control,1,68.85,0,0
72735,20,treatment,0,,0,0
72736,20,treatment,1,60.05,0,0
72737,20,treatment,0,,0,0
72738,20,treatment,0,,0,0
72739,20,control,0,,0,0
72740,20,treatment,0,,0,0
72741,20,treatment,0,,0,0
72742,20,control,0,,0,0
72743,20,treatment,0,,0,1
72744,20,treatment,0,,0,0
72745,20,treatment,0,,0,0
72746,20,treatment,1,76.26,0,0
72747,20,treatment,0,,0,0
72748,20,treatment,0,,0,0
72749,20,treatment,0,,0,0
72750,20,treatment,0,,0,0
72751,20,control,0,,0,0
72752,20,treatment,0,,0,0
72753,20,control,0,,0,0
72754,20,treatment,0,,0,0
72755,20,control,1,56.97,0,0
72756,20,control,0,,0,0
72757,20,control,0,,0,0
72758,20,treatment,0,,0,0
72759,20,treatment,0,,0,0
72760,20,control,0,,0,0
72761,20,treatment,0,,0,0
72762,20,control,0,,0,0
72763,20,control,0,,0,0
72764,20,control,0,,0,0
72765,20,treatment,0,,0,0
72766,20,treatment,1,119.97,0,0
72767,20,treatment,0,,0,0
72768,20,control,0,,0,0
72769,20,treatment,0,,0,0
72770,20,treatment,0,,0,0
72771,20,control,0,,0,0
72772,20,control,0,,0,0
72773,20,treatment,0,,0,0
72774,20,control,0,,0,0
72775,20,control,0,,0,0
72776,20,treatment,0,,0,0
72777,20,treatment,0,,0,0
72778,20,treatment,1,45.54,0,0
72779,20,control,0,,0,0
72780,20,treatment,1,51.51,0,0
72781,20,control,0,,0,0
72782,20,treatment,0,,0,0
72783,20,control,1,55.22,1,0
72784,20,treatment,0,,0,0
72785,20,treatment,0,,0,0
72786,20,treatment,0,,0,0
72787,20,treatment,0,,0,0
72788,20,treatment,1,102.66,0,0
72789,20,treatment,0,,0,0
72790,20,treatment,0,,0,0
72791,20,treatment,0,,0,0
72792,20,control,0,,0,0
72793,20,treatment,0,,0,0
72794,20,control,0,,0,0
72795,20,control,0,,0,0
72796,20,treatment,0,,0,0
72797,20,control,0,,0,0
72798,20,treatment,0,,0,0
72799,20,treatment,0,,0,0
72800,20,control,0,,0,0
72801,20,control,0,,0,0
72802,20,treatment,0,,0,0
72803,20,control,0,,0,0
72804,20,control,0,,0,0
72805,20,treatment,0,,0,0
72806,20,control,0,,0,0
72807,20,treatment,0,,0,0
72808,20,treatment,0,,0,1
72809,20,treatment,0,,0,0
72810,20,control,0,,0,0
72811,20,control,0,,0,0
72812,20,treatment,0,,0,0
72813,20,treatment,0,,0,0
72814,20,treatment,0,,0,0
72815,20,control,0,,0,0
72816,20,treatment,0,,0,0
72817,20,control,0,,0,0
72818,20,control,0,,0,0
72819,20,control,1,33.36,0,0
72820,20,treatment,0,,0,0
72821,20,control,0,,0,0
72822,20,control,0,,0,0
72823,20,control,0,,0,0
72824,20,control,0,,0,0
72825,20,control,0,,0,0
72826,20,treatment,0,,0,0
72827,20,treatment,0,,0,0
72828,20,treatment,0,,0,0
72829,20,treatment,0,,0,0
72830,20,control,0,,0,0
72831,20,treatment,0,,0,0
72832,20,control,0,,0,0
72833,20,treatment,0,,0,0
72834,20,control,0,,0,0
72835,20,treatment,0,,0,0
72836,20,control,0,,0,0
72837,20,control,0,,0,0
72838,20,treatment,0,,0,0
72839,20,treatment,0,,0,0
72840,20,control,0,,0,0
72841,20,treatment,0,,0,0
72842,20,treatment,0,,0,0
72843,20,control,0,,0,0
72844,20,control,0,,0,0
72845,20,treatment,0,,0,0
72846,20,treatment,0,,0,0
72847,20,control,0,,0,0
72848,20,treatment,0,,0,0
72849,20,treatment,0,,0,0
72850,20,control,0,,0,0
72851,20,control,0,,0,0
72852,20,control,0,,0,0
72853,20,treatment,0,,0,0
72854,20,treatment,0,,0,0
72855,20,treatment,0,,0,0
72856,20,treatment,0,,0,0
72857,20,treatment,0,,0,0
72858,20,control,0,,0,0
72859,20,control,0,,0,0
72860,20,control,0,,0,0
72861,20,treatment,0,,0,0
72862,20,treatment,0,,0,0
72863,20,control,0,,0,0
72864,20,treatment,0,,0,0
72865,20,control,0,,0,0
72866,20,control,0,,0,0
72867,20,treatment,0,,0,0
72868,20,treatment,0,,0,0
72869,20,treatment,0,,0,0
72870,20,control,1,34.62,0,0
72871,20,treatment,0,,0,0
72872,20,control,0,,0,0
72873,20,control,0,,0,0
72874,20,treatment,0,,0,0
72875,20,treatment,0,,0,0
72876,20,treatment,0,,0,0
72877,20,treatment,0,,0,0
72878,20,treatment,0,,0,0
72879,20,control,1,48.56,0,0
72880,20,treatment,0,,0,0
72881,20,treatment,0,,0,0
72882,20,control,0,,0,0
72883,20,control,0,,0,0
72884,20,control,0,,0,0
72885,20,treatment,0,,0,0
72886,20,treatment,0,,0,0
72887,20,treatment,0,,0,1
72888,20,control,0,,0,0
72889,20,treatment,0,,0,0
72890,20,control,0,,0,0
72891,20,treatment,0,,0,0
72892,20,control,0,,0,0
72893,20,treatment,0,,0,0
72894,20,treatment,0,,0,0
72895,20,treatment,0,,0,0
72896,20,control,0,,0,0
72897,20,control,0,,0,0
72898,20,treatment,0,,0,0
72899,20,treatment,0,,0,0
72900,20,control,0,,0,0
72901,20,control,0,,0,0
72902,20,treatment,0,,0,0
72903,20,control,0,,0,0
72904,20,treatment,0,,0,0
72905,20,control,0,,0,0
72906,20,treatment,0,,0,0
72907,20,treatment,0,,0,0
72908,20,control,1,50.7,0,0
72909,20,treatment,0,,0,0
72910,20,treatment,0,,0,0
72911,20,control,0,,0,0
72912,20,control,0,,0,0
72913,20,control,0,,0,0
72914,20,control,0,,0,0
72915,20,control,0,,0,0
72916,20,treatment,0,,0,1
72917,20,control,0,,0,0
72918,20,control,0,,0,0
72919,20,treatment,0,,0,0
72920,20,treatment,0,,0,0
72921,20,control,0,,0,0
72922,20,control,0,,0,0
72923,20,control,0,,0,0
72924,20,control,0,,0,0
72925,20,control,0,,0,0
72926,20,control,0,,0,0
72927,20,treatment,1,53.36,0,0
72928,20,treatment,0,,0,0
72929,20,treatment,0,,0,0
72930,20,control,0,,0,0
72931,20,treatment,0,,0,0
72932,20,control,0,,0,1
72933,20,treatment,0,,0,0
72934,20,treatment,0,,0,0
72935,20,treatment,1,73.92,0,0
72936,20,treatment,1,65.75,0,0
72937,20,control,0,,0,0
72938,20,treatment,0,,0,0
72939,20,control,0,,0,0
72940,20,treatment,0,,0,0
72941,20,control,0,,0,0
72942,20,control,0,,0,0
72943,20,treatment,0,,0,0
72944,20,control,0,,0,0
72945,20,treatment,0,,0,0
72946,20,control,0,,0,0
72947,20,treatment,0,,0,0
72948,20,control,0,,0,0
72949,20,control,0,,0,0
72950,20,treatment,0,,0,0
72951,20,treatment,0,,0,0
72952,20,control,0,,0,0
72953,20,control,0,,0,0
72954,20,treatment,0,,0,0
72955,20,control,0,,0,0
72956,20,treatment,0,,0,0
72957,20,treatment,0,,0,0
72958,20,control,0,,0,0
72959,20,control,0,,0,0
72960,20,treatment,0,,0,0
72961,20,treatment,0,,0,0
72962,20,treatment,0,,0,0
72963,20,treatment,0,,0,0
72964,20,control,1,46.79,0,0
72965,20,treatment,0,,0,0
72966,20,treatment,0,,0,0
72967,20,treatment,0,,0,0
72968,20,treatment,0,,0,0
72969,20,treatment,0,,0,0
72970,20,treatment,0,,0,0
72971,20,control,0,,0,0
72972,20,control,1,66.78,0,0
72973,20,control,0,,0,0
72974,20,control,0,,0,0
72975,20,treatment,0,,0,0
72976,20,control,0,,0,0
72977,20,control,0,,0,0
72978,20,treatment,0,,0,0
72979,20,treatment,0,,0,0
72980,20,treatment,0,,0,0
72981,20,control,0,,0,0
72982,20,treatment,0,,0,0
72983,20,treatment,0,,0,0
72984,20,treatment,0,,0,0
72985,20,control,0,,0,0
72986,20,control,0,,0,0
72987,20,control,0,,0,0
72988,20,control,0,,0,0
72989,20,treatment,0,,0,0
72990,20,treatment,0,,0,0
72991,20,treatment,0,,0,0
72992,20,treatment,0,,0,1
72993,20,control,0,,0,0
72994,20,control,0,,0,0
72995,20,treatment,0,,0,0
72996,20,control,0,,0,0
72997,20,treatment,0,,0,0
72998,20,treatment,0,,0,0
72999,20,treatment,0,,0,0
73000,20,treatment,0,,0,0
73001,20,control,0,,0,0
73002,20,control,0,,0,0
73003,20,control,0,,0,0
73004,20,control,0,,0,0
73005,20,treatment,0,,0,0
73006,20,treatment,0,,0,1
73007,20,control,1,90.9,0,0
73008,20,control,0,,0,0
73009,20,control,0,,0,0
73010,20,control,0,,0,0
73011,20,treatment,1,63.17,0,0
73012,20,control,0,,0,0
73013,20,control,0,,0,0
73014,20,control,0,,0,0
73015,20,control,0,,0,0
73016,20,treatment,0,,0,0
73017,20,control,0,,0,0
73018,20,treatment,0,,0,0
73019,20,treatment,0,,0,0
73020,20,treatment,0,,0,0
73021,20,control,0,,0,0
73022,20,treatment,0,,0,0
73023,20,treatment,0,,0,0
73024,20,treatment,0,,0,0
73025,20,treatment,0,,0,0
73026,20,treatment,0,,0,0
73027,20,control,0,,0,0
73028,20,control,0,,0,0
73029,20,control,0,,0,0
73030,20,treatment,0,,0,1
73031,20,control,0,,0,0
73032,20,treatment,0,,0,0
73033,20,treatment,1,27.81,0,0
73034,20,treatment,0,,0,0
73035,20,treatment,0,,0,0
73036,20,treatment,0,,0,0
73037,20,control,0,,0,0
73038,20,treatment,0,,0,1
73039,20,treatment,1,52.0,0,1
73040,20,treatment,0,,0,0
73041,20,control,0,,0,0
73042,20,control,0,,0,0
73043,20,control,0,,0,0
73044,20,treatment,0,,0,0
73045,20,treatment,0,,0,0
73046,20,control,0,,0,0
73047,20,treatment,0,,0,1
73048,20,treatment,1,56.57,0,0
73049,20,control,0,,0,0
73050,20,control,0,,0,0
73051,20,control,0,,0,0
73052,20,control,0,,0,0
73053,20,control,0,,0,0
73054,20,treatment,0,,0,0
73055,20,control,0,,0,0
73056,20,treatment,0,,0,0
73057,20,treatment,0,,0,0
73058,20,treatment,0,,0,0
73059,20,control,0,,0,1
73060,20,treatment,0,,0,0
73061,20,treatment,0,,0,0
73062,20,control,0,,0,0
73063,20,treatment,0,,0,0
73064,20,treatment,0,,0,0
73065,20,treatment,0,,0,0
73066,20,treatment,0,,0,0
73067,20,treatment,1,101.72,0,0
73068,20,treatment,0,,0,0
73069,20,treatment,1,88.53,0,0
73070,20,control,0,,0,0
73071,20,treatment,0,,0,0
73072,20,treatment,0,,0,0
73073,20,control,1,92.9,0,0
73074,20,treatment,0,,0,0
73075,20,control,0,,0,0
73076,20,treatment,0,,0,0
73077,20,treatment,0,,0,1
73078,20,control,0,,0,0
73079,20,control,1,64.8,0,0
73080,20,control,0,,0,0
73081,20,control,0,,0,0
73082,20,treatment,0,,0,0
73083,20,treatment,0,,0,0
73084,20,control,0,,0,0
73085,20,treatment,0,,0,0
73086,20,control,0,,0,0
73087,20,treatment,0,,0,0
73088,20,control,0,,0,0
73089,20,control,0,,0,0
73090,20,control,0,,0,0
73091,20,treatment,0,,0,0
73092,20,treatment,1,80.92,0,0
73093,20,control,0,,0,0
73094,20,treatment,0,,0,0
73095,20,control,0,,0,1
73096,20,control,0,,0,0
73097,20,treatment,0,,0,0
73098,20,control,0,,0,0
73099,20,treatment,0,,0,0
73100,20,treatment,0,,0,0
73101,20,treatment,0,,0,0
73102,20,control,0,,0,0
73103,20,treatment,0,,0,0
73104,20,control,0,,0,0
73105,20,treatment,0,,0,0
73106,20,control,0,,0,0
73107,20,treatment,0,,0,0
73108,20,control,0,,0,0
73109,20,treatment,0,,0,0
73110,20,treatment,0,,0,0
73111,20,control,0,,0,0
73112,20,control,0,,0,0
73113,20,treatment,1,6.48,0,0
73114,20,control,0,,0,0
73115,20,treatment,0,,0,0
73116,20,control,0,,0,0
73117,20,control,0,,0,0
73118,20,treatment,0,,0,0
73119,20,control,0,,0,0
73120,20,control,0,,0,0
73121,20,treatment,0,,0,0
73122,20,treatment,0,,0,0
73123,20,treatment,0,,0,0
73124,20,treatment,0,,0,0
73125,20,treatment,1,72.9,0,0
73126,20,control,0,,0,0
73127,20,control,0,,0,0
73128,20,treatment,1,41.5,0,0
73129,20,treatment,0,,0,0
73130,20,control,0,,0,0
73131,20,control,0,,0,0
73132,20,treatment,1,91.99,0,0
73133,20,control,0,,0,0
73134,20,control,0,,0,0
73135,20,treatment,0,,0,0
73136,20,control,1,31.62,0,0
73137,20,treatment,0,,0,0
73138,20,control,0,,0,0
73139,20,control,0,,0,0
73140,20,treatment,0,,0,0
73141,20,treatment,0,,0,0
73142,20,treatment,0,,0,0
73143,20,control,1,74.96,0,0
73144,20,control,0,,0,0
73145,20,control,0,,0,0
73146,20,treatment,0,,0,0
73147,20,control,0,,0,0
73148,20,treatment,0,,0,0
73149,20,control,1,57.82,0,0
73150,20,treatment,0,,0,0
73151,20,control,0,,0,0
73152,20,treatment,1,53.26,0,0
73153,20,treatment,1,71.63,0,0
73154,20,treatment,0,,0,0
73155,20,control,0,,0,0
73156,20,treatment,0,,0,0
73157,20,treatment,0,,0,0
73158,20,control,0,,0,0
73159,20,control,0,,0,0
73160,20,control,0,,0,0
73161,20,treatment,0,,0,0
73162,20,control,0,,0,0
73163,20,control,0,,0,0
73164,20,control,0,,0,0
73165,20,treatment,0,,0,0
73166,20,control,0,,0,0
73167,20,control,0,,0,0
73168,20,control,0,,0,0
73169,20,treatment,0,,0,0
73170,20,control,0,,0,0
73171,20,control,0,,0,0
73172,20,treatment,0,,0,0
73173,20,treatment,0,,0,0
73174,20,treatment,0,,0,0
73175,20,control,0,,0,0
73176,20,control,0,,0,0
73177,20,treatment,0,,0,0
73178,20,treatment,0,,0,0
73179,20,treatment,0,,0,0
73180,20,treatment,0,,0,0
73181,20,control,0,,0,0
73182,20,treatment,0,,0,0
73183,20,treatment,0,,0,0
73184,20,treatment,0,,0,0
73185,20,treatment,0,,0,0
73186,20,treatment,0,,0,0
73187,20,treatment,0,,0,0
73188,20,control,0,,0,0
73189,20,treatment,0,,0,0
73190,20,treatment,0,,0,0
73191,20,control,0,,0,1
73192,20,control,0,,0,0
73193,20,control,1,63.65,0,0
73194,20,treatment,0,,0,0
73195,20,control,0,,0,0
73196,20,control,0,,0,0
73197,20,treatment,1,90.92,0,0
73198,20,treatment,0,,0,0
73199,20,control,0,,0,0
73200,20,treatment,0,,0,0
73201,20,treatment,0,,0,0
73202,20,treatment,0,,0,0
73203,20,treatment,0,,0,0
73204,20,control,0,,0,0
73205,20,treatment,0,,0,0
73206,20,treatment,0,,0,0
73207,20,treatment,0,,0,0
73208,20,control,0,,0,0
73209,20,control,0,,0,0
73210,20,control,0,,0,0
73211,20,treatment,0,,0,0
73212,20,treatment,0,,0,0
73213,20,control,0,,0,0
73214,20,control,0,,0,0
73215,20,control,0,,0,0
73216,20,control,1,76.01,0,0
73217,20,control,0,,0,0
73218,20,treatment,0,,0,0
73219,20,control,0,,0,0
73220,20,control,0,,0,0
73221,20,control,0,,0,0
73222,20,treatment,0,,0,0
73223,20,treatment,0,,0,0
73224,20,control,0,,0,1
73225,20,control,0,,0,0
73226,20,control,0,,0,0
73227,20,treatment,1,65.49,0,0
73228,20,treatment,0,,0,0
73229,20,treatment,0,,0,0
73230,20,control,0,,0,0
73231,20,control,0,,0,0
73232,20,treatment,0,,0,0
73233,20,treatment,0,,0,0
73234,20,treatment,0,,0,0
73235,20,control,0,,0,0
73236,20,control,0,,0,0
73237,20,control,0,,0,0
73238,20,treatment,0,,0,0
73239,20,treatment,0,,0,0
73240,20,treatment,1,59.36,0,0
73241,20,control,0,,0,0
73242,20,control,0,,0,0
73243,20,control,0,,0,0
73244,20,control,0,,0,0
73245,20,control,0,,0,0
73246,20,control,0,,0,0
73247,20,control,0,,0,0
73248,20,treatment,0,,0,0
73249,20,treatment,0,,0,0
73250,20,control,0,,0,0
73251,20,control,0,,0,0
73252,20,treatment,1,42.75,0,0
73253,20,control,0,,0,0
73254,20,treatment,0,,0,0
73255,20,treatment,0,,0,0
73256,20,treatment,0,,0,0
73257,20,treatment,0,,0,0
73258,20,treatment,1,94.46,0,0
73259,20,control,0,,0,0
73260,20,control,0,,0,0
73261,20,control,0,,0,0
73262,20,treatment,0,,0,0
73263,20,control,0,,0,0
73264,20,treatment,0,,0,0
73265,20,treatment,0,,0,0
73266,20,control,0,,0,0
73267,20,treatment,0,,0,0
73268,20,treatment,0,,0,0
73269,20,treatment,0,,0,0
73270,20,control,0,,0,0
73271,20,control,0,,0,0
73272,20,treatment,1,67.99,0,0
73273,20,control,0,,0,0
73274,20,treatment,0,,0,0
73275,20,treatment,0,,0,0
73276,20,control,0,,0,0
73277,20,control,0,,0,0
73278,20,control,0,,0,0
73279,20,control,1,99.63,0,0
73280,20,treatment,1,96.21,0,0
73281,20,treatment,0,,0,0
73282,20,treatment,0,,0,0
73283,20,treatment,0,,0,0
73284,20,treatment,0,,0,0
73285,20,treatment,0,,0,0
73286,20,control,0,,0,0
73287,20,control,0,,0,0
73288,20,treatment,0,,0,1
73289,20,control,0,,0,0
73290,20,control,0,,0,0
73291,20,control,0,,0,0
73292,20,treatment,0,,0,0
73293,20,treatment,0,,0,0
73294,20,control,0,,0,0
73295,20,control,0,,0,0
73296,20,control,0,,0,0
73297,20,control,0,,0,0
73298,20,treatment,0,,0,0
73299,20,treatment,0,,0,0
73300,20,control,0,,0,0
73301,20,treatment,1,84.87,0,0
73302,20,treatment,0,,0,0
73303,20,treatment,0,,0,0
73304,20,treatment,0,,0,0
73305,20,treatment,0,,0,0
73306,20,treatment,0,,0,0
73307,20,treatment,0,,0,0
73308,20,treatment,0,,0,0
73309,20,control,1,60.8,0,0
73310,20,control,0,,0,0
73311,20,control,0,,0,0
73312,20,treatment,0,,0,0
73313,20,control,0,,0,0
73314,20,treatment,1,60.76,0,0
73315,20,control,0,,0,0
73316,21,control,0,,0,0
73317,21,treatment,0,,0,0
73318,21,control,1,53.45,0,0
73319,21,control,0,,0,0
73320,21,treatment,0,,0,0
73321,21,treatment,0,,0,0
73322,21,control,0,,0,0
73323,21,control,0,,0,0
73324,21,control,0,,0,0
73325,21,control,0,,0,0
73326,21,control,0,,0,0
73327,21,control,0,,0,0
73328,21,control,0,,0,0
73329,21,control,0,,0,0
73330,21,treatment,0,,0,0
73331,21,treatment,0,,0,0
73332,21,control,0,,0,0
73333,21,treatment,0,,0,0
73334,21,treatment,0,,0,0
73335,21,treatment,0,,0,0
73336,21,control,0,,0,0
73337,21,treatment,0,,0,0
73338,21,control,0,,0,0
73339,21,control,0,,0,0
73340,21,control,1,23.02,0,0
73341,21,control,0,,0,1
73342,21,treatment,0,,0,0
73343,21,control,0,,0,0
73344,21,control,0,,0,0
73345,21,control,0,,0,0
73346,21,treatment,0,,0,0
73347,21,control,0,,0,0
73348,21,control,0,,0,0
73349,21,treatment,0,,0,0
73350,21,treatment,0,,0,0
73351,21,treatment,0,,0,0
73352,21,control,0,,0,0
73353,21,treatment,0,,0,0
73354,21,treatment,0,,0,0
73355,21,treatment,0,,0,0
73356,21,control,0,,0,0
73357,21,treatment,0,,0,0
73358,21,control,0,,0,0
73359,21,control,0,,0,0
73360,21,control,1,68.75,0,0
73361,21,treatment,0,,0,0
73362,21,control,0,,0,0
73363,21,control,0,,0,0
73364,21,control,0,,0,0
73365,21,control,1,32.19,0,0
73366,21,control,0,,0,0
73367,21,control,0,,0,0
73368,21,treatment,0,,0,0
73369,21,treatment,0,,0,1
73370,21,treatment,0,,0,0
73371,21,control,0,,0,0
73372,21,treatment,0,,0,0
73373,21,control,0,,0,0
73374,21,treatment,0,,0,0
73375,21,treatment,0,,0,0
73376,21,control,0,,0,0
73377,21,control,0,,0,0
73378,21,treatment,0,,0,0
73379,21,control,0,,0,0
73380,21,control,0,,0,0
73381,21,control,0,,0,0
73382,21,control,0,,0,0
73383,21,control,0,,0,0
73384,21,treatment,0,,0,0
73385,21,treatment,0,,0,0
73386,21,treatment,0,,0,0
73387,21,control,0,,0,0
73388,21,treatment,0,,0,0
73389,21,treatment,0,,0,0
73390,21,treatment,0,,0,0
73391,21,treatment,0,,0,0
73392,21,control,0,,0,0
73393,21,treatment,0,,0,0
73394,21,control,0,,0,0
73395,21,treatment,0,,0,0
73396,21,treatment,0,,0,0
73397,21,control,0,,0,0
73398,21,control,0,,0,0
73399,21,control,0,,0,0
73400,21,treatment,0,,0,0
